1	0.821315200009849
1	0.59661259999848
1	0.539077399997041
1	0.568046900007175
1	0.364461899996968
1	0.446809300017776
1	0.400019799999427
0	0.399211600015406
0	0.449337099998957
0	0.434709199995268
1	0.645481499988819
1	0.477223099995172
0	0.603033499995945
0	0.403105999983381
1	0.431299799995031
1	0.852581699989969
1	0.443709299986949
1	0.538002600020263
0	0.48083939999924
1	0.40886500000488
1	0.433132599981036
1	0.317892500024755
1	0.473272500006715
1	0.500414200010709
1	0.527625300019281
1	0.40249850001419
1	0.445156400004635
0	0.553524700022535
1	0.348419699992519
1	0.314799799991306
1	0.445770799997263
1	0.395748800016008
1	0.533269200008363
1	0.357447999995202
1	0.607970099983504
0	0.406245099991793
1	0.44569589997991
0	0.487902399996528
1	0.372481200000038
1	0.451640699990094
1	0.408113800018327
0	0.705919500003802
0	0.527977800025837
1	0.332068300020183
1	0.502183300006436
1	0.394967000000179
1	0.530161299975589
1	0.923382599983597
1	0.429751799994847
1	0.468052099982742
1	0.388277099991683
0	0.411914099997375
1	0.450668100005714
1	0.54192509999848
1	0.479582100000698
1	0.754881200002274
1	0.46524039999349
1	0.561778100003721
1	0.429362199996831
1	0.380090399994515
0	0.360436799994204
1	0.414050599996699
1	0.498740399983944
1	0.633666099980474
1	0.476845199998934
0	0.716677200020058
1	0.593819200003054
1	0.447808400000213
1	0.341129499982344
1	0.458363000012469
1	0.450703799986513
1	0.461463100014953
1	0.589740600000368
1	0.351718699996127
0	0.472035099985078
0	0.437749200005783
0	0.675280800001929
1	0.379656100005377
1	0.498365600011311
0	0.717798899975605
0	0.410185999993701
1	0.417740200005937
1	0.582128600013675
1	0.402162099984707
0	0.395482899999479
1	0.389505200000713
1	0.754876199993305
0	0.448552799993195
0	0.405380599986529
0	0.84240839999984
1	0.436487400002079
0	0.658907500008354
0	0.535647999990033
0	0.405188700009603
1	0.505905600002734
1	0.437357200018596
1	0.818285399989691
1	0.535975300008431
1	0.838465999986511
1	0.504348299989942
0	0.696326999983285
1	0.499322299991036
1	0.518508900015149
0	0.662424799986184
1	0.406961200002115
1	0.530743400013307
1	0.432018499996047
0	0.427322700008517
1	0.605792799993651
1	0.472121600003447
1	0.377123299986124
1	0.501949299999978
0	0.420886200008681
1	0.534732800006168
1	0.381754500005627
1	0.608565400005318
1	0.392821699992055
1	0.414427899988368
1	0.625263099995209
1	0.633579600020312
1	0.506525500008138
1	0.391606699995464
1	0.398889099975349
1	0.568728899990674
0	0.498204600007739
1	0.680088099994464
1	0.420512600016082
0	0.545303899998544
1	0.396840200002771
0	0.392202900024131
0	0.443892199982656
1	0.425122999993619
1	0.538253100006841
1	0.426739799993811
1	0.631738399999449
0	0.353553299995838
1	0.308035299996845
0	0.426913800009061
0	0.334768200002145
1	0.620758100005332
1	0.408064299990656
1	0.423498599993763
0	0.559013099991716
1	0.384543199994368
1	0.504243400006089
1	0.546096500009298
0	0.912728099996457
1	0.618195100018056
1	0.658695599995553
1	0.448716200015042
0	0.419932300021173
1	0.549526899994817
1	0.842735600017477
1	0.822430400003213
1	0.603853999986313
0	0.922408700018423
1	0.326411899994127
1	0.44507970000268
1	0.692467999993823
1	0.419105700013461
1	0.413824199989904
1	0.531448900001124
1	0.454611699999077
1	0.447881899977801
1	0.514453799987677
1	0.57439069999964
0	0.822815099993022
